id_commande,date_commande,id_client,ville,categorie,nom_produit,prix_unitaire,quantite,remise,cout_livraison,methode_paiement,canal_marketing,cout_marketing,statut_commande,CA_Net,Marge_Brute,profit_net,mois,indicateur_retour,nombre_commandes_par_client,valeur_vie_client
CMD105622,2025-09-23,C0890,Douala,Beauté,Produit_Beauté_45,16.25,3,0.21,5.15,Carte,Instagram Ads,7.45,Livrée,38.5125,9.262500000000003,-3.3374999999999986,September,0,1,-3.3374999999999986
CMD105624,2025-08-09,C1723,Kinshasa,Mode,Produit_Mode_19,29.14,2,0.05,8.64,Virement,Google Ads,5.57,Livrée,55.366,20.398000000000003,6.188000000000002,August,0,4,-0.19569999999998444
CMD105625,2025-10-31,C0864,Kinshasa,Mode,Produit_Mode_27,36.88,2,0.17,4.28,Virement,Instagram Ads,13.88,Livrée,61.220800000000004,16.964800000000004,-1.1951999999999963,October,0,1,-1.1951999999999963
CMD105627,2025-10-11,C0067,Dakar,Beauté,Produit_Beauté_4,21.26,3,0.14,3.68,Mobile Money,Instagram Ads,14.47,Livrée,54.8508,16.5828,-1.5672000000000033,October,0,20,2591.3311000000003
CMD105628,2025-10-28,C0214,Lomé,Maison,Produit_Maison_34,167.07,2,0.05,3.17,Virement,Google Ads,5.84,Livrée,317.433,116.94900000000001,107.93900000000001,October,0,20,2012.6106
CMD105629,2025-07-08,C1982,Kinshasa,Beauté,Produit_Beauté_3,21.49,1,0.01,8.39,Paiement à la livraison,Email,1.53,Livrée,21.2751,8.3811,-1.5389,July,0,2,14.293500000000005
CMD105630,2025-08-03,C0920,Dakar,Électronique,Produit_Électronique_16,284.11,2,0.07,4.59,Virement,Google Ads,4.44,Livrée,528.4446,187.51260000000002,178.48260000000002,August,0,5,677.3831
CMD105631,2025-09-02,C0225,Kinshasa,Beauté,Produit_Beauté_42,29.86,2,0.02,6.65,Mobile Money,Email,0.65,Livrée,58.5256,22.693599999999996,15.393599999999996,September,0,9,198.9129
CMD105632,2025-12-31,C1007,Abidjan,Maison,Produit_Maison_41,151.69,3,0.16,8.94,Paiement à la livraison,Instagram Ads,5.65,Livrée,382.2588,109.21680000000003,94.62680000000003,December,0,5,165.78180000000006
CMD105633,2025-12-14,C0152,Kinshasa,Maison,Produit_Maison_27,157.23,2,0.16,2.51,Virement,Instagram Ads,13.54,Livrée,264.14639999999997,75.47039999999998,59.42039999999999,December,0,15,956.3230000000002
CMD105634,2025-08-18,C1637,Douala,Beauté,Produit_Beauté_14,24.08,2,0.13,2.38,Carte,Instagram Ads,7.62,Livrée,41.89919999999999,13.003199999999996,3.003199999999996,August,0,2,16.5822
CMD105635,2025-11-17,C1006,Abidjan,Maison,Produit_Maison_36,149.17,2,0.12,4.01,Mobile Money,Instagram Ads,13.8,Livrée,262.5392,83.5352,65.7252,November,0,2,54.168800000000005
CMD105636,2025-11-02,C0024,Dakar,Mode,Produit_Mode_5,50.28,2,0.28,8.66,Paiement à la livraison,Google Ads,3.77,Livrée,72.4032,12.0672,-0.3628,November,0,11,1983.5050999999999
CMD105637,2025-09-20,C0611,Abidjan,Mode,Produit_Mode_33,29.69,3,0.12,3.27,Virement,Instagram Ads,9.99,Livrée,78.3816,24.939600000000006,11.679600000000006,September,0,3,425.5093000000001
CMD105638,2025-10-11,C0181,Abidjan,Mode,Produit_Mode_6,47.98,3,0.24,7.62,Virement,Google Ads,3.48,Livrée,109.3944,23.030400000000014,11.930400000000015,October,0,15,859.4256
CMD105639,2025-11-11,C0338,Kinshasa,Maison,Produit_Maison_22,116.27,2,0.08,7.32,Mobile Money,Email,1.39,Livrée,213.9368,74.4128,65.7028,November,0,13,754.4238
CMD105640,2025-08-05,C0087,Kinshasa,Électronique,Produit_Électronique_28,517.69,3,0.1,6.63,Paiement à la livraison,Influenceur,10.51,Livrée,1397.7630000000001,465.92100000000005,448.78100000000006,August,0,14,1617.7792
CMD105642,2025-11-28,C1240,Abidjan,Mode,Produit_Mode_12,16.98,3,0.29,6.05,Virement,Google Ads,6.67,Livrée,36.167399999999994,5.603399999999997,-7.116600000000002,November,0,3,284.35300000000007
CMD105643,2025-11-15,C0080,Dakar,Maison,Produit_Maison_29,112.26,3,0.06,6.53,Virement,Influenceur,9.15,Livrée,316.5732,114.50519999999997,98.82519999999997,November,0,16,1002.6642000000002
CMD105644,2025-07-10,C0022,Dakar,Beauté,Produit_Beauté_44,15.17,3,0.07,8.03,Mobile Money,Google Ads,5.69,Livrée,42.324299999999994,15.018299999999996,1.2982999999999976,July,0,22,1844.2474000000002
CMD105645,2025-08-12,C1106,Cotonou,Beauté,Produit_Beauté_6,28.32,1,0.01,3.09,Paiement à la livraison,Google Ads,3.28,Livrée,28.0368,11.044799999999999,4.674799999999999,August,0,5,837.6823999999999
CMD105646,2025-08-12,C0081,Abidjan,Maison,Produit_Maison_28,102.9,1,0.25,7.1,Mobile Money,Instagram Ads,11.03,Livrée,77.17500000000001,15.43500000000001,-2.6949999999999896,August,0,16,1780.685
CMD105647,2025-10-06,C0150,Abidjan,Maison,Produit_Maison_48,124.01,2,0.02,9.84,Paiement à la livraison,Influenceur,14.09,Livrée,243.05960000000002,94.2476,70.3176,October,0,14,1066.5287
CMD105648,2025-11-01,C0069,Abidjan,Maison,Produit_Maison_12,141.42,3,0.02,8.39,Virement,Google Ads,7.96,Livrée,415.77479999999997,161.2188,144.8688,November,0,17,1419.2664
CMD105649,2025-10-29,C0236,Libreville,Mode,Produit_Mode_47,61.15,2,0.2,4.5,Carte,Email,0.57,Livrée,97.84,24.460000000000008,19.390000000000008,October,0,15,1951.8118
CMD105650,2025-09-01,C0258,Lomé,Électronique,Produit_Électronique_29,619.06,2,0.07,7.08,Paiement à la livraison,Google Ads,3.88,Livrée,1151.4515999999999,408.5795999999999,397.61959999999993,September,0,17,1115.5670999999998
CMD105651,2025-11-21,C0137,Kinshasa,Mode,Produit_Mode_48,25.05,2,0.18,9.49,Carte,Instagram Ads,7.34,Livrée,41.082,11.022000000000002,-5.807999999999996,November,0,14,948.8134000000001
CMD105652,2025-07-02,C0340,Kinshasa,Maison,Produit_Maison_18,103.06,3,0.07,5.41,Mobile Money,Google Ads,6.97,Livrée,287.5374,102.02939999999998,89.64939999999999,July,0,20,1411.9567
CMD105653,2025-12-11,C1665,Kinshasa,Beauté,Produit_Beauté_31,13.71,2,0.01,8.0,Virement,Email,1.58,Livrée,27.1458,10.6938,1.1137999999999995,December,0,2,27.671299999999995
CMD105655,2025-11-05,C1571,Abidjan,Maison,Produit_Maison_22,172.65,2,0.13,2.37,Virement,Instagram Ads,11.45,Retournée,300.411,93.231,79.411,November,1,2,95.7954
CMD105656,2025-08-24,C0182,Abidjan,Mode,Produit_Mode_14,54.06,2,0.2,7.68,Paiement à la livraison,Email,1.64,Livrée,86.49600000000001,21.62400000000001,12.30400000000001,August,0,19,1781.3929999999998
CMD105657,2025-07-16,C1589,Abidjan,Beauté,Produit_Beauté_11,8.67,1,0.07,5.13,Mobile Money,Email,0.51,Livrée,8.063099999999999,2.8610999999999986,-2.778900000000001,July,0,4,152.31109999999998
CMD105658,2025-11-18,C0229,Douala,Mode,Produit_Mode_17,44.14,1,0.19,5.36,Mobile Money,Instagram Ads,14.83,Retournée,35.753400000000006,9.269400000000008,-10.920599999999993,November,1,15,1235.5638000000004
CMD105660,2025-09-13,C1067,Kinshasa,Mode,Produit_Mode_38,37.33,2,0.07,6.96,Mobile Money,Google Ads,4.31,Livrée,69.43379999999999,24.63779999999999,13.367799999999992,September,0,2,6.888199999999992
CMD105661,2025-10-24,C0938,Dakar,Maison,Produit_Maison_7,211.8,2,0.17,4.26,Virement,Instagram Ads,10.22,Livrée,351.588,97.42800000000003,82.94800000000002,October,0,5,452.57200000000006
CMD105662,2025-07-27,C0285,Abidjan,Maison,Produit_Maison_24,104.25,1,0.08,2.44,Carte,Google Ads,3.19,Livrée,95.91000000000001,33.360000000000014,27.730000000000015,July,0,12,717.4964000000002
CMD105663,2025-11-27,C0146,Abidjan,Maison,Produit_Maison_15,90.76,3,0.24,4.28,Paiement à la livraison,Instagram Ads,14.11,Livrée,206.93280000000001,43.56479999999999,25.17479999999999,November,0,17,1537.2259
CMD105665,2025-09-10,C0135,Kinshasa,Électronique,Produit_Mode_32,34.95,2,0.09,3.8,Paiement à la livraison,Influenceur,11.05,Livrée,63.60900000000001,21.669000000000004,6.819000000000003,September,0,21,1777.9157999999998
CMD105666,2025-08-28,C0364,Lomé,Mode,Produit_Mode_45,40.26,2,0.08,7.59,Carte,Google Ads,7.35,Livrée,74.0784,25.766400000000004,10.826400000000005,August,0,19,2541.4793000000004
CMD105667,2025-08-11,C0308,Abidjan,Électronique,Produit_Électronique_45,419.25,2,0.23,3.36,Paiement à la livraison,Instagram Ads,8.08,Livrée,645.645,142.54500000000002,131.10500000000002,August,0,19,560.5712000000002
CMD105668,2025-10-21,C0337,Dakar,Beauté,Produit_Beauté_16,25.89,2,0.18,2.84,Mobile Money,Instagram Ads,5.53,Livrée,42.4596,11.391600000000004,3.021600000000003,October,0,18,1211.7243
CMD105669,2025-12-21,C1925,Douala,Électronique,Produit_Électronique_11,228.99,2,0.02,2.26,Virement,Influenceur,10.05,Livrée,448.8204,174.0324,161.7224,December,0,3,597.5656
CMD105670,2025-10-16,C0249,Dakar,Mode,Produit_Mode_14,33.98,2,0.15,7.31,Virement,Instagram Ads,13.48,Livrée,57.76599999999999,16.989999999999995,-3.8000000000000043,October,0,18,1599.6829
CMD105671,2025-07-16,C0367,Dakar,Mode,Produit_Mode_37,52.48,2,0.05,3.08,Mobile Money,Influenceur,8.69,Retournée,99.71199999999999,36.736,24.965999999999998,July,1,18,1561.0561000000002
CMD105672,2025-11-08,C0060,Douala,Électronique,Produit_Électronique_6,376.93,2,0.14,9.27,Paiement à la livraison,Instagram Ads,9.65,Livrée,648.3196,196.00360000000006,177.08360000000005,November,0,11,828.4182000000001
CMD105673,2025-10-05,C0114,Dakar,Électronique,Produit_Électronique_36,487.23,3,0.09,3.99,Paiement à la livraison,Email,1.2,Livrée,1330.1379000000002,453.12390000000016,447.93390000000016,October,0,21,2879.7907000000005
CMD105674,2025-12-07,C0280,Lomé,Mode,Produit_Mode_3,22.43,1,0.24,2.78,Carte,Influenceur,18.56,Livrée,17.0468,3.588800000000001,-17.751199999999997,December,0,20,1391.7496
CMD105675,2025-11-16,C1938,Kinshasa,Électronique,Produit_Électronique_14,538.54,2,0.07,5.26,Mobile Money,Email,0.61,Retournée,1001.6843999999999,355.43639999999994,349.56639999999993,November,1,2,620.0783999999999
CMD105676,2025-10-26,C0101,Kinshasa,Mode,Produit_Mode_2,52.3,2,0.16,5.96,Paiement à la livraison,Instagram Ads,11.59,Livrée,87.86399999999999,25.104,7.5539999999999985,October,0,18,832.0455000000001
CMD105677,2025-08-03,C0921,Douala,Beauté,Produit_Beauté_5,34.84,3,0.04,2.11,Paiement à la livraison,Email,1.33,Livrée,100.3392,37.6272,34.187200000000004,August,0,2,177.26849999999996
CMD105679,2025-12-26,C1367,Libreville,Maison,Produit_Maison_32,116.73,3,0.12,3.19,Virement,Instagram Ads,6.07,Livrée,308.1672,98.05319999999998,88.79319999999997,December,0,1,88.79319999999997
CMD105680,2025-09-26,C0313,Douala,Électronique,Produit_Électronique_22,571.59,1,0.21,4.44,Carte,Instagram Ads,6.56,Livrée,451.5561000000001,108.60210000000006,97.60210000000006,September,0,22,1549.7446000000004
CMD105681,2025-09-21,C0491,Cotonou,Électronique,Produit_Beauté_9,26.53,1,0.05,2.36,Paiement à la livraison,Email,1.2,Livrée,25.2035,9.285499999999999,5.725499999999999,September,0,2,141.1685000000001
CMD105682,2025-11-22,C0169,Douala,Mode,Produit_Mode_19,3.12,3,0.17,8.66,Virement,Influenceur,8.54,Livrée,7.768799999999999,2.152799999999999,-15.0472,November,0,16,1151.5439
CMD105683,2025-07-20,C0319,Lomé,Mode,Produit_Mode_45,56.95,3,0.24,8.99,Mobile Money,Instagram Ads,8.32,Livrée,129.84600000000003,27.336000000000027,10.026000000000025,July,0,13,1753.3250000000003
CMD105684,2025-09-19,C0339,Abidjan,Mode,Produit_Mode_4,40.19,1,0.12,5.1,Mobile Money,Instagram Ads,7.22,Livrée,35.3672,11.2532,-1.0668000000000006,September,0,16,1097.5206000000003
CMD105686,2025-07-20,C0160,Libreville,Maison,Produit_Maison_40,46.44,1,0.1,3.06,Carte,Google Ads,3.73,Livrée,41.796,13.932000000000002,7.142000000000002,July,0,10,1126.3078
CMD105687,2025-12-09,C0189,Kinshasa,Électronique,Produit_Électronique_32,476.43,1,0.04,6.38,Virement,Email,1.59,Livrée,457.3728,171.51479999999998,163.54479999999998,December,0,17,709.6628000000001
CMD105688,2025-09-14,C0654,Kinshasa,Mode,Produit_Mode_3,30.32,1,0.07,8.89,Mobile Money,Google Ads,6.71,Livrée,28.197599999999998,10.005599999999998,-5.594400000000004,September,0,3,-10.282000000000002
CMD105689,2025-12-18,C0322,Kinshasa,Mode,Produit_Mode_30,28.87,2,0.23,3.16,Virement,Google Ads,3.76,Livrée,44.4598,9.815800000000003,2.895800000000003,December,0,17,667.0110000000001
CMD105690,2025-08-21,C0374,Kinshasa,Beauté,Produit_Beauté_20,17.46,1,0.22,2.11,Mobile Money,Instagram Ads,10.63,Livrée,13.618800000000002,3.142800000000001,-9.597199999999999,August,0,11,347.0933
CMD105691,2025-07-15,C0373,Libreville,Mode,Produit_Mode_12,41.93,3,0.15,2.14,Mobile Money,Instagram Ads,10.38,Livrée,106.9215,31.447500000000005,18.927500000000002,July,0,18,988.7876000000001
CMD105693,2025-12-27,C0102,Abidjan,Beauté,Produit_Beauté_15,27.24,3,0.08,4.47,Paiement à la livraison,Google Ads,6.07,Livrée,75.1824,26.150400000000005,15.610400000000006,December,0,17,599.9618
CMD105694,2025-09-13,C1626,Douala,Beauté,Produit_Beauté_12,44.36,2,0.13,7.58,Carte,Instagram Ads,6.91,Livrée,77.18639999999999,23.954399999999993,9.464399999999992,September,0,4,410.41139999999996
CMD105695,2025-12-31,C0282,Abidjan,Maison,Produit_Maison_46,137.25,2,0.21,2.26,Virement,Instagram Ads,14.61,Livrée,216.85500000000002,52.15500000000003,35.28500000000003,December,0,17,1078.1324000000002
CMD105696,2025-12-16,C0244,Douala,Électronique,Produit_Mode_46,16.22,2,0.07,8.46,Carte,Influenceur,15.03,Livrée,30.169199999999996,10.705199999999998,-12.784800000000004,December,0,13,971.7461000000001
CMD105697,2025-07-07,C0244,Abidjan,Mode,Produit_Mode_6,39.35,3,0.12,4.27,Virement,Influenceur,4.54,Livrée,103.88400000000001,33.054000000000016,24.244000000000018,July,0,13,971.7461000000001
CMD105698,2025-08-04,C1342,Kinshasa,Maison,Produit_Maison_21,143.22,2,0.18,9.65,Mobile Money,Instagram Ads,13.68,Livrée,234.88080000000002,63.01680000000002,39.68680000000002,August,0,2,37.905900000000024
CMD105699,2025-09-16,C0044,Kinshasa,Maison,Produit_Maison_8,132.75,1,0.27,8.22,Carte,Instagram Ads,5.67,Livrée,96.9075,17.257500000000007,3.367500000000007,September,0,15,813.8582000000002
CMD105700,2025-08-22,C1517,Kinshasa,Électronique,Produit_Électronique_17,475.45,3,0.07,2.16,Mobile Money,Email,1.82,Livrée,1326.5054999999998,470.6954999999998,466.7154999999998,August,0,1,466.7154999999998
CMD105701,2025-11-06,C0968,Libreville,Électronique,Produit_Électronique_39,136.73,2,0.13,2.86,Mobile Money,Instagram Ads,10.62,Retournée,237.91019999999997,73.83419999999998,60.354199999999985,November,1,3,181.40840000000003
CMD105702,2025-12-23,C1417,Kinshasa,Électronique,Produit_Électronique_28,179.25,2,0.23,6.37,Paiement à la livraison,Instagram Ads,7.05,Livrée,276.045,60.94500000000002,47.52500000000002,December,0,1,47.52500000000002
CMD105703,2025-11-17,C0095,Dakar,Maison,Produit_Maison_9,119.69,3,0.02,5.97,Virement,Influenceur,9.32,Livrée,351.8886,136.44660000000002,121.15660000000003,November,0,22,1415.412
CMD105704,2025-07-30,C0308,Kinshasa,Mode,Produit_Mode_40,22.13,1,0.24,5.47,Mobile Money,Instagram Ads,5.91,Retournée,16.8188,3.540800000000001,-7.839199999999998,July,1,19,560.5712000000002
CMD105706,2025-07-11,C0303,Kinshasa,Mode,Produit_Mode_11,34.61,2,0.1,3.74,Carte,Email,1.15,Livrée,62.298,20.766000000000005,15.876000000000005,July,0,13,1079.6734000000004
CMD105707,2025-12-06,C0308,Brazzaville,Électronique,Produit_Électronique_38,385.11,2,0.1,5.23,Carte,Email,1.59,Retournée,693.1980000000001,231.0660000000001,224.2460000000001,December,1,19,560.5712000000002
CMD105708,2025-10-06,C0618,Kinshasa,Mode,Produit_Mode_13,45.82,2,0.06,6.86,Mobile Money,Google Ads,5.32,Livrée,86.1416,31.157599999999995,18.977599999999995,October,0,6,77.30980000000002
CMD105709,2025-07-30,C0220,Cotonou,Maison,Produit_Maison_33,146.48,1,0.09,6.22,Carte,Google Ads,7.37,Livrée,133.2968,45.4088,31.8188,July,0,13,930.4431999999999
CMD105710,2025-08-09,C0111,Libreville,Électronique,Produit_Mode_36,64.43,1,0.22,3.57,Paiement à la livraison,Email,0.89,Livrée,50.25540000000001,11.597400000000007,7.1374000000000075,August,0,11,1394.7298999999998
CMD105711,2025-12-26,C0226,Kinshasa,Beauté,Produit_Beauté_49,12.13,3,0.04,7.82,Mobile Money,Email,0.89,Livrée,34.9344,13.100399999999997,4.390399999999996,December,0,13,693.5263
CMD105712,2025-10-19,C1282,Kinshasa,Maison,Produit_Maison_20,130.29,3,0.21,7.81,Carte,Instagram Ads,5.9,Livrée,308.7873,74.26530000000002,60.555300000000024,October,0,1,60.555300000000024
CMD105714,2025-12-15,C0280,Douala,Maison,Produit_Maison_33,116.19,1,0.04,2.42,Carte,Google Ads,3.22,Livrée,111.5424,41.8284,36.1884,December,0,20,1391.7496
CMD105715,2025-10-31,C0164,Libreville,Beauté,Produit_Beauté_8,36.14,2,0.19,5.9,Carte,Instagram Ads,9.53,Livrée,58.546800000000005,15.178800000000003,-0.2511999999999972,October,0,13,464.1899000000001
CMD105716,2025-08-31,C1600,Abidjan,Électronique,Produit_Électronique_18,316.21,3,0.1,8.8,Mobile Money,Instagram Ads,14.82,Livrée,853.7669999999999,284.58900000000006,260.96900000000005,August,0,4,280.8629
CMD105718,2025-09-04,C0972,Abidjan,Mode,Produit_Mode_4,25.25,2,0.16,3.94,Virement,Instagram Ads,12.5,Livrée,42.42,12.120000000000005,-4.319999999999997,September,0,3,506.2458
CMD105719,2025-12-31,C0177,Kinshasa,Maison,Produit_Maison_23,175.63,3,0.02,4.79,Mobile Money,Email,1.99,Livrée,516.3521999999999,200.21819999999997,193.43819999999997,December,0,13,469.8137
CMD105720,2025-12-29,C0940,Dakar,Électronique,Produit_Électronique_25,462.71,2,0.09,7.88,Carte,Google Ads,7.41,Livrée,842.1322,286.88020000000006,271.59020000000004,December,0,2,393.4366
CMD105721,2025-08-23,C0013,Lomé,Beauté,Produit_Beauté_42,25.92,3,0.01,8.29,Paiement à la livraison,Google Ads,3.93,Livrée,76.9824,30.3264,18.1064,August,0,13,752.6536000000001
CMD105722,2025-11-06,C0190,Abidjan,Mode,Produit_Mode_21,21.08,1,0.08,3.33,Carte,Influenceur,9.12,Livrée,19.3936,6.745600000000001,-5.704399999999998,November,0,11,239.26870000000005
CMD105723,2025-12-24,C1999,Abidjan,Maison,Produit_Maison_13,98.42,3,0.07,8.31,Carte,Google Ads,6.56,Livrée,274.5918,97.4358,82.5658,December,0,2,191.51819999999998
CMD105724,2025-11-24,C1760,Brazzaville,Électronique,Produit_Électronique_28,389.9,2,0.08,8.29,Carte,Instagram Ads,12.05,Livrée,717.4159999999999,249.536,229.196,November,0,5,359.1895
CMD105725,2025-10-11,C0046,Kinshasa,Beauté,Produit_Beauté_26,28.45,2,0.09,7.4,Virement,Google Ads,6.19,Retournée,51.779,17.639000000000003,4.049000000000003,October,1,16,1139.4491999999998
CMD105726,2025-11-30,C1982,Kinshasa,Mode,Produit_Mode_46,65.71,2,0.18,5.53,Mobile Money,Instagram Ads,7.55,Livrée,107.7644,28.912400000000005,15.832400000000005,November,0,2,14.293500000000005
CMD105727,2025-08-05,C0507,Brazzaville,Beauté,Produit_Beauté_4,12.27,1,0.1,7.21,Paiement à la livraison,Email,1.82,Livrée,11.043,3.681,-5.348999999999999,August,0,1,-5.348999999999999
CMD105728,2025-07-08,C0380,Kinshasa,Électronique,Produit_Électronique_2,493.41,1,0.21,5.62,Carte,Instagram Ads,7.72,Livrée,389.79390000000006,93.74790000000007,80.40790000000007,July,0,17,460.2607000000002
CMD105729,2025-11-26,C0033,Abidjan,Mode,Produit_Mode_36,31.83,3,0.27,9.87,Carte,Google Ads,4.86,Livrée,69.70769999999999,12.413699999999992,-2.316300000000009,November,0,18,2092.9137000000005
CMD105730,2025-10-16,C0093,Abidjan,Électronique,Produit_Électronique_2,171.65,2,0.06,9.12,Mobile Money,Instagram Ads,13.84,Livrée,322.702,116.72200000000001,93.762,October,0,15,1009.6578999999999
CMD105731,2025-10-12,C0273,Cotonou,Mode,Produit_Mode_19,33.74,1,0.09,4.52,Virement,Instagram Ads,6.82,Livrée,30.703400000000002,10.459400000000002,-0.8805999999999976,October,0,22,2267.7215000000006
CMD105732,2025-12-26,C0269,Dakar,Électronique,Produit_Maison_16,127.66,2,0.02,9.92,Mobile Money,Influenceur,5.57,Livrée,250.21359999999999,97.0216,81.53160000000001,December,0,18,1767.3755999999998
CMD105733,2025-10-28,C0374,Kinshasa,Mode,Produit_Mode_12,41.18,1,0.25,8.44,Paiement à la livraison,Instagram Ads,14.58,Retournée,30.884999999999998,6.177,-16.843,October,1,11,347.0933
CMD105734,2025-08-06,C0166,Abidjan,Électronique,Produit_Électronique_44,468.34,3,0.11,4.74,Mobile Money,Instagram Ads,13.57,Livrée,1250.4678,407.45579999999995,389.14579999999995,August,0,14,775.5602
CMD105736,2025-07-29,C0393,Kinshasa,Maison,Produit_Maison_2,86.7,2,0.1,6.99,Paiement à la livraison,Instagram Ads,14.29,Livrée,156.06,52.019999999999996,30.739999999999995,July,0,20,1687.2604
CMD105737,2025-08-24,C1063,Dakar,Mode,Produit_Mode_28,47.86,2,0.1,5.3,Mobile Money,Google Ads,7.19,Livrée,86.148,28.716,16.226,August,0,4,38.47500000000001
CMD105738,2025-11-04,C0105,Douala,Maison,Produit_Maison_37,62.78,3,0.15,2.88,Paiement à la livraison,Instagram Ads,7.25,Livrée,160.089,47.084999999999994,36.955,November,0,17,926.8109000000001
CMD105739,2025-12-10,C0123,Kinshasa,Maison,Produit_Maison_17,100.13,3,0.01,3.78,Carte,Influenceur,4.32,Livrée,297.3861,117.15210000000002,109.05210000000002,December,0,16,1201.6855
CMD105740,2025-12-25,C0130,Kinshasa,Beauté,Produit_Beauté_27,40.36,1,0.1,5.12,Virement,Email,1.76,Livrée,36.324,12.108,5.228000000000001,December,0,21,785.5255999999998
CMD105741,2025-10-16,C0560,Abidjan,Électronique,Produit_Électronique_46,620.29,2,0.02,7.25,Paiement à la livraison,Google Ads,5.6,Livrée,1215.7684,471.4204,458.57039999999995,October,0,1,458.57039999999995
CMD105742,2025-09-07,C0118,Abidjan,Maison,Produit_Maison_9,180.67,1,0.27,9.54,Carte,Instagram Ads,14.34,Livrée,131.88909999999998,23.487099999999998,-0.3929000000000009,September,0,13,459.34150000000005
CMD105744,2025-11-25,C0204,Kinshasa,Maison,Produit_Maison_23,117.74,3,0.09,4.44,Virement,Google Ads,3.5,Retournée,321.43019999999996,109.49819999999997,101.55819999999997,November,1,17,713.6043999999999
CMD105745,2025-11-09,C0262,Kinshasa,Mode,Produit_Mode_17,17.09,1,0.23,9.3,Virement,Instagram Ads,8.47,Livrée,13.1593,2.9053000000000004,-14.864700000000003,November,0,13,922.1101000000001
CMD105746,2025-07-21,C0091,Kinshasa,Maison,Produit_Maison_46,80.08,3,0.11,8.06,Virement,Instagram Ads,9.91,Livrée,213.8136,69.6696,51.699600000000004,July,0,12,854.0870999999999
CMD105747,2025-08-24,C1826,Douala,Mode,Produit_Mode_35,58.78,2,0.22,3.5,Paiement à la livraison,Google Ads,4.37,Annulée,91.69680000000001,21.16080000000001,13.290800000000008,August,1,2,12.62240000000001
CMD105748,2025-10-06,C0157,Abidjan,Électronique,Produit_Électronique_13,427.82,3,0.01,8.34,Carte,Google Ads,5.39,Livrée,1270.6254000000001,500.5494000000001,486.8194000000001,October,0,26,3580.8112000000006
CMD105749,2025-10-05,C0264,Kinshasa,Électronique,Produit_Électronique_48,473.56,1,0.08,6.79,Paiement à la livraison,Instagram Ads,13.46,Livrée,435.6752,151.53920000000005,131.28920000000005,October,0,7,1279.0387
CMD105750,2025-07-06,C0699,Abidjan,Mode,Produit_Mode_25,25.15,2,0.14,4.29,Virement,Instagram Ads,8.43,Livrée,43.257999999999996,13.078,0.35800000000000054,July,0,3,57.2879
CMD105751,2025-09-28,C0359,Abidjan,Mode,Produit_Mode_25,71.84,2,0.27,4.56,Mobile Money,Google Ads,7.15,Livrée,104.88640000000001,18.67840000000001,6.96840000000001,September,0,15,1013.4441000000002
CMD105753,2025-10-24,C0136,Dakar,Mode,Produit_Mode_19,22.9,1,0.14,9.36,Mobile Money,Instagram Ads,12.95,Livrée,19.694,5.954000000000001,-16.355999999999998,October,0,12,1206.3514000000002
CMD105754,2025-12-21,C0351,Kinshasa,Mode,Produit_Mode_37,65.69,3,0.23,6.92,Virement,Email,1.81,Livrée,151.7439,33.501900000000006,24.771900000000006,December,0,13,2039.6865
CMD105755,2025-09-29,C1613,Abidjan,Beauté,Produit_Beauté_15,25.54,2,0.24,8.44,Carte,Instagram Ads,9.1,Livrée,38.8208,8.172800000000002,-9.367199999999997,September,0,4,435.0923
CMD105756,2025-07-02,C0189,Kinshasa,Mode,Produit_Mode_42,30.52,3,0.23,5.42,Paiement à la livraison,Google Ads,5.17,Livrée,70.5012,15.565199999999997,4.975199999999997,July,0,17,709.6628000000001
CMD105757,2025-08-05,C0397,Abidjan,Mode,Produit_Mode_34,25.63,1,0.18,3.05,Mobile Money,Google Ads,6.66,Livrée,21.0166,5.638600000000002,-4.071399999999999,August,0,10,541.5333
CMD105758,2025-10-05,C0965,Douala,Mode,Produit_Mode_42,24.62,2,0.21,5.74,Carte,Google Ads,7.6,Livrée,38.89960000000001,9.355600000000006,-3.9843999999999937,October,0,2,27.604200000000013
CMD105759,2025-10-22,C1644,Kinshasa,Électronique,Produit_Électronique_35,318.79,2,0.01,4.27,Mobile Money,Influenceur,10.97,Livrée,631.2042,248.6562,233.4162,October,0,3,709.2742000000001
CMD105760,2025-10-03,C1791,Kinshasa,Électronique,Produit_Électronique_44,402.8,1,0.23,3.98,Virement,Instagram Ads,11.46,Retournée,310.156,68.476,53.036,October,1,2,116.49920000000002
CMD105761,2025-12-09,C0299,Lomé,Beauté,Produit_Beauté_50,21.72,3,0.29,5.39,Carte,Instagram Ads,8.41,Livrée,46.2636,7.1676,-6.6324000000000005,December,0,18,1591.9094000000002
CMD105762,2025-12-31,C0174,Abidjan,Beauté,Produit_Beauté_3,29.52,1,0.07,7.55,Virement,Influenceur,19.88,Livrée,27.453599999999998,9.741599999999998,-17.6884,December,0,19,1311.8426
CMD105763,2025-11-17,C0096,Cotonou,Mode,Produit_Mode_49,28.48,1,0.09,7.95,Virement,Google Ads,5.95,Livrée,25.916800000000002,8.828800000000001,-5.071199999999999,November,0,23,1284.9343
CMD105764,2025-07-05,C0270,Kinshasa,Électronique,Produit_Électronique_13,445.66,1,0.02,3.46,Virement,Email,0.8,Livrée,436.7468,169.3508,165.0908,July,0,11,785.5265
